YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
96 01 05 10  51  9.5 10.2 99.00 99.00 99.00 999 1020.5  18.5  23.2 999.0 99.0
96 01 05 11  54  9.2 10.0 99.00 99.00 99.00 999 1020.9  18.2  23.3 999.0 99.0
96 01 05 12  55  8.8  9.3 99.00 99.00 99.00 999 1021.5  18.3  23.4 999.0 99.0
96 01 05 13  54  8.6  9.4 99.00 99.00 99.00 999 1022.2  18.7  23.5 999.0 99.0
96 01 05 14  57  8.5  9.4 99.00 99.00 99.00 999 1022.9  18.5  23.5 999.0 99.0
96 01 05 15  54  8.5  9.2 99.00 99.00 99.00 999 1023.7  18.7  23.6 999.0 99.0
96 01 05 16  55  7.5  8.4 99.00 99.00 99.00 999 1023.8  19.0  23.7 999.0 99.0
96 01 05 17  45  8.5  9.9 99.00 99.00 99.00 999 1023.3  19.2  23.7 999.0 99.0
96 01 05 18  45  8.1  9.2 99.00 99.00 99.00 999 1022.4  19.2  23.7 999.0 99.0
96 01 05 19  39  7.3  7.8 99.00 99.00 99.00 999 1021.4  18.8  23.7 999.0 99.0
96 01 05 20  36  6.4  7.2 99.00 99.00 99.00 999 1021.0  18.7  23.8 999.0 99.0
96 01 05 21  47  5.7  6.3 99.00 99.00 99.00 999 1021.1  18.9  23.6 999.0 99.0
96 01 05 22  62  6.7  7.7 99.00 99.00 99.00 999 1021.0  19.4  23.6 999.0 99.0
96 01 05 23  57  6.3  7.2 99.00 99.00 99.00 999 1021.0  19.6  23.6 999.0 99.0
96 01 06 00  48  6.4  7.6 99.00 99.00 99.00 999 1021.1  19.5  23.5 999.0 99.0
96 01 06 01  56  6.7  8.2 99.00 99.00 99.00 999 1021.4  19.7  23.5 999.0 99.0
96 01 06 02  54  8.6  9.8 99.00 99.00 99.00 999 1021.6  19.9  23.5 999.0 99.0
96 01 06 03  52 10.2 11.2 99.00 99.00 99.00 999 1021.7  19.6  23.5 999.0 99.0
96 01 06 04  52  9.5 10.3 99.00 99.00 99.00 999 1021.8  19.6  23.4 999.0 99.0
96 01 06 05  52  9.8 10.6 99.00 99.00 99.00 999 1021.6  19.4  23.5 999.0 99.0
96 01 06 06  53 10.4 11.3 99.00 99.00 99.00 999 1021.4  19.1  23.2 999.0 99.0
96 01 06 07  46  9.5 10.5 99.00 99.00 99.00 999 1021.0  18.8  23.1 999.0 99.0
96 01 06 08  41  9.3 10.6 99.00 99.00 99.00 999 1020.5  18.3  23.1 999.0 99.0
96 01 06 09  39  9.7 10.4 99.00 99.00 99.00 999 1019.9  17.9  23.0 999.0 99.0
96 01 06 10  41  9.4  9.9 99.00 99.00 99.00 999 1019.8  18.1  22.8 999.0 99.0
96 01 06 11  39  9.6 10.4 99.00 99.00 99.00 999 1019.8  18.0  23.3 999.0 99.0
96 01 06 12  47  9.8 11.0 99.00 99.00 99.00 999 1019.6  18.4  23.5 999.0 99.0
96 01 06 13  48  8.5  9.4 99.00 99.00 99.00 999 1020.0  18.6  23.5 999.0 99.0
96 01 06 14  48  7.5  8.2 99.00 99.00 99.00 999 1020.4  18.9  23.5 999.0 99.0
96 01 06 15  43  6.5  7.4 99.00 99.00 99.00 999 1020.8  19.4  23.6 999.0 99.0
96 01 06 16  48  6.8  7.6 99.00 99.00 99.00 999 1020.2  19.8  23.7 999.0 99.0
96 01 06 17  65  8.2  9.4 99.00 99.00 99.00 999 1019.2  20.7  23.7 999.0 99.0
96 01 06 18  63  7.7  8.3 99.00 99.00 99.00 999 1017.9  20.7  23.8 999.0 99.0
96 01 06 19  66  6.4  7.1 99.00 99.00 99.00 999 1016.9  21.0  23.8 999.0 99.0
96 01 06 20  71  6.4  6.9 99.00 99.00 99.00 999 1015.7  21.1  23.8 999.0 99.0
96 01 06 21  59  5.0  5.4 99.00 99.00 99.00 999 1015.4  21.4  23.8 999.0 99.0
96 01 06 22 119  6.3  6.8 99.00 99.00 99.00 999 1014.7  23.3  23.8 999.0 99.0
96 01 06 23 130  6.1  6.8 99.00 99.00 99.00 999 1014.6  23.3  23.8 999.0 99.0
96 01 07 00 124  6.2  6.6 99.00 99.00 99.00 999 1014.4  23.4  23.7 999.0 99.0
96 01 07 01 121  5.8  6.1 99.00 99.00 99.00 999 1014.3  23.5  23.7 999.0 99.0
96 01 07 02 134  5.9  6.6 99.00 99.00 99.00 999 1014.3  23.6  23.7 999.0 99.0
96 01 07 03 135  5.0  5.4 99.00 99.00 99.00 999 1014.3  23.7  23.8 999.0 99.0
96 01 07 04 151  5.6  6.0 99.00 99.00 99.00 999 1014.1  23.9  23.6 999.0 99.0
96 01 07 05 164  5.7  6.3 99.00 99.00 99.00 999 1013.7  23.9  23.7 999.0 99.0
96 01 07 06 161  4.5  5.1 99.00 99.00 99.00 999 1013.3  24.0  23.6 999.0 99.0
96 01 07 07 186  6.2  7.1 99.00 99.00 99.00 999 1012.4  23.9  23.4 999.0 99.0
96 01 07 08 193  5.9  6.7 99.00 99.00 99.00 999 1012.3  23.9  23.4 999.0 99.0
96 01 07 09 238  6.0  6.6 99.00 99.00 99.00 999 1013.2  23.8  23.4 999.0 99.0
96 01 07 10 257  7.9  8.8 99.00 99.00 99.00 999 1013.2  23.8  23.6 999.0 99.0
96 01 07 11 260  7.2  8.5 99.00 99.00 99.00 999 1013.5  22.8  23.8 999.0 99.0
96 01 07 12 345 13.3 14.5 99.00 99.00 99.00 999 1014.3  19.1  23.6 999.0 99.0
96 01 07 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
96 01 07 14 328  4.2  5.0 99.00 99.00 99.00 999 1015.7  20.6  23.4 999.0 99.0
96 01 07 15 146  4.2  4.7 99.00 99.00 99.00 999 1013.5  21.6  23.6 999.0 99.0
96 01 07 16 152  6.5  7.1 99.00 99.00 99.00 999 1012.7  22.3  23.6 999.0 99.0
96 01 07 17 183  7.4  8.1 99.00 99.00 99.00 999 1012.3  23.0  23.6 999.0 99.0
96 01 07 18 210  7.4  9.0 99.00 99.00 99.00 999 1011.6  23.8  23.7 999.0 99.0
96 01 07 19 230  7.0  8.4 99.00 99.00 99.00 999 1011.3  23.9  23.7 999.0 99.0
96 01 07 20 245 10.7 12.3 99.00 99.00 99.00 999 1010.9  24.1  23.7 999.0 99.0
96 01 07 21 297 14.0 15.7 99.00 99.00 99.00 999 1010.8  22.5  23.8 999.0 99.0
96 01 07 22 323 14.5 16.0 99.00 99.00 99.00 999 1012.2  19.2  23.6 999.0 99.0
96 01 07 23 323 14.4 16.6 99.00 99.00 99.00 999 1013.1  19.1  23.3 999.0 99.0
96 01 08 00 319 14.1 15.3 99.00 99.00 99.00 999 1014.0  17.9  23.2 999.0 99.0
96 01 08 01 324 16.1 17.8 99.00 99.00 99.00 999 1014.4  18.4  23.2 999.0 99.0
96 01 08 02 318 15.7 17.6 99.00 99.00 99.00 999 1015.1  18.4  22.9 999.0 99.0
96 01 08 03 324 16.6 18.0 99.00 99.00 99.00 999 1015.4  17.9  22.8 999.0 99.0
96 01 08 04 321 13.8 15.2 99.00 99.00 99.00 999 1016.5  17.5  22.7 999.0 99.0
96 01 08 05 314 13.8 15.5 99.00 99.00 99.00 999 1016.6  17.3  22.8 999.0 99.0
96 01 08 06 317 12.9 14.1 99.00 99.00 99.00 999 1016.7  17.3  22.4 999.0 99.0
96 01 08 07 306 13.0 14.4 99.00 99.00 99.00 999 1016.4  17.4  22.1 999.0 99.0
96 01 08 08 314 13.7 15.1 99.00 99.00 99.00 999 1016.4  16.8  21.6 999.0 99.0
96 01 08 09 312 15.6 16.9 99.00 99.00 99.00 999 1016.4  16.5  21.1 999.0 99.0
96 01 08 10 313 15.7 18.4 99.00 99.00 99.00 999 1017.1  16.4  20.9 999.0 99.0
96 01 08 11 316 16.9 18.8 99.00 99.00 99.00 999 1017.8  16.2  20.8 999.0 99.0
96 01 08 12 330 16.8 18.5 99.00 99.00 99.00 999 1018.8  15.5  20.6 999.0 99.0
96 01 08 13 322 15.4 17.1 99.00 99.00 99.00 999 1019.6  15.6  20.5 999.0 99.0
96 01 08 14 324 14.6 16.1 99.00 99.00 99.00 999 1020.9  15.2  20.5 999.0 99.0
96 01 08 15 327 11.8 14.8 99.00 99.00 99.00 999 1021.8  15.1  20.6 999.0 99.0
96 01 08 16 321 15.0 16.4 99.00 99.00 99.00 999 1021.7  15.7  20.7 999.0 99.0
96 01 08 17 326 14.0 15.9 99.00 99.00 99.00 999 1021.8  15.4  20.9 999.0 99.0
96 01 08 18 324 15.6 17.5 99.00 99.00 99.00 999 1020.9  15.4  20.9 999.0 99.0
96 01 08 19 325 13.4 16.3 99.00 99.00 99.00 999 1020.7  14.9  20.8 999.0 99.0
96 01 08 20 323 16.4 17.8 99.00 99.00 99.00 999 1020.4  14.9  20.7 999.0 99.0
96 01 08 21 323 14.9 16.1 99.00 99.00 99.00 999 1020.8  14.8  20.5 999.0 99.0
96 01 08 22 325 13.3 15.1 99.00 99.00 99.00 999 1021.0  14.9  20.4 999.0 99.0
96 01 08 23 341 13.3 15.2 99.00 99.00 99.00 999 1021.5  14.4  20.4 999.0 99.0
96 01 09 00 332 12.9 14.6 99.00 99.00 99.00 999 1022.1  14.5  20.2 999.0 99.0
96 01 09 01 340 11.0 12.1 99.00 99.00 99.00 999 1022.7  14.3  20.0 999.0 99.0
96 01 09 02 345 10.6 12.2 99.00 99.00 99.00 999 1023.0  14.5  19.9 999.0 99.0
96 01 09 03 338 10.1 12.7 99.00 99.00 99.00 999 1023.6  14.3  20.0 999.0 99.0
96 01 09 04 354  8.6 10.2 99.00 99.00 99.00 999 1023.9  14.0  19.9 999.0 99.0
96 01 09 05 351  9.4 10.6 99.00 99.00 99.00 999 1023.8  13.8  20.0 999.0 99.0
96 01 09 06 356  9.1 10.0 99.00 99.00 99.00 999 1023.4  13.7  20.1 999.0 99.0
96 01 09 07   1  8.4  9.7 99.00 99.00 99.00 999 1023.2  13.5  20.1 999.0 99.0
96 01 09 08 355  8.4  9.5 99.00 99.00 99.00 999 1023.0  13.7  20.1 999.0 99.0
96 01 09 09  11  9.4 10.8 99.00 99.00 99.00 999 1022.9  12.3  20.0 999.0 99.0
96 01 09 10  22  7.4  9.7 99.00 99.00 99.00 999 1023.1  12.1  19.6 999.0 99.0
96 01 09 11  25  6.3  7.3 99.00 99.00 99.00 999 1023.6  11.4  19.5 999.0 99.0
96 01 09 12  16  7.1  8.1 99.00 99.00 99.00 999 1024.0  11.6  19.5 999.0 99.0
96 01 09 13   3  6.5  8.0 99.00 99.00 99.00 999 1025.0  11.2  19.2 999.0 99.0
96 01 09 14   5  5.8  6.5 99.00 99.00 99.00 999 1026.0  10.9  19.2 999.0 99.0
96 01 09 15 355  5.8  7.3 99.00 99.00 99.00 999 1026.7  10.9  19.2 999.0 99.0
96 01 09 16 341  6.3  7.6 99.00 99.00 99.00 999 1026.6  11.1  19.2 999.0 99.0
96 01 09 17 356  6.0  7.1 99.00 99.00 99.00 999 1025.9  11.2  19.2 999.0 99.0
96 01 09 18 355  4.7  5.7 99.00 99.00 99.00 999 1024.6  11.3  19.3 999.0 99.0
96 01 09 19 357  5.0  5.9 99.00 99.00 99.00 999 1023.5  11.6  19.2 999.0 99.0
96 01 09 20 353  6.6  8.4 99.00 99.00 99.00 999 1023.0  11.8  19.0 999.0 99.0
96 01 09 21 346  7.8  8.8 99.00 99.00 99.00 999 1022.9  12.3  18.9 999.0 99.0
96 01 09 22 340  7.6  8.2 99.00 99.00 99.00 999 1023.0  12.4  18.7 999.0 99.0
96 01 09 23 352  7.0  7.7 99.00 99.00 99.00 999 1023.0  12.5  18.5 999.0 99.0
96 01 10 00   1  6.0  7.5 99.00 99.00 99.00 999 1022.9  12.7  18.4 999.0 99.0
96 01 10 01 356  7.3  8.4 99.00 99.00 99.00 999 1023.0  13.1  18.4 999.0 99.0
96 01 10 02 359  5.8  6.4 99.00 99.00 99.00 999 1023.1  13.3  18.3 999.0 99.0
96 01 10 03  12  5.1  5.6 99.00 99.00 99.00 999 1023.3  13.4  18.3 999.0 99.0
96 01 10 04   7  3.9  4.6 99.00 99.00 99.00 999 1023.2  13.5  18.2 999.0 99.0
96 01 10 05  22  4.1  5.4 99.00 99.00 99.00 999 1022.7  13.4  18.2 999.0 99.0
96 01 10 06   6  4.6  5.3 99.00 99.00 99.00 999 1022.4  13.5  18.2 999.0 99.0
96 01 10 07   2  3.7  4.2 99.00 99.00 99.00 999 1022.0  13.5  18.3 999.0 99.0
96 01 10 08 360  4.6  5.4 99.00 99.00 99.00 999 1021.9  13.7  18.5 999.0 99.0
96 01 10 09 359  3.7  4.7 99.00 99.00 99.00 999 1021.9  14.0  18.5 999.0 99.0
96 01 10 10 359  4.1  4.8 99.00 99.00 99.00 999 1021.8  14.4  18.3 999.0 99.0
96 01 10 11 342  4.5  4.8 99.00 99.00 99.00 999 1022.1  14.8  18.1 999.0 99.0
96 01 10 12   5  3.6  4.3 99.00 99.00 99.00 999 1022.1  14.8  17.9 999.0 99.0
96 01 10 13 357  2.1  2.7 99.00 99.00 99.00 999 1022.6  15.5  18.1 999.0 99.0
96 01 10 14   8  2.6  2.8 99.00 99.00 99.00 999 1023.1  15.7  18.1 999.0 99.0
96 01 10 15   3  2.8  3.1 99.00 99.00 99.00 999 1023.5  16.2  18.2 999.0 99.0
96 01 10 16 346  2.1  2.4 99.00 99.00 99.00 999 1023.2  16.6  18.3 999.0 99.0
96 01 10 17  19  1.6  1.8 99.00 99.00 99.00 999 1022.6  16.7  19.2 999.0 99.0
96 01 10 18  44  1.7  2.6 99.00 99.00 99.00 999 1021.6  16.9  19.9 999.0 99.0
96 01 10 19  72  1.3  1.6 99.00 99.00 99.00 999 1020.8  17.2  20.0 999.0 99.0
96 01 10 20  66   .7  1.0 99.00 99.00 99.00 999 1020.2  17.6  19.9 999.0 99.0
96 01 10 21  27  1.1  1.3 99.00 99.00 99.00 999 1020.4  18.0  20.3 999.0 99.0
96 01 10 22 311   .2   .6 99.00 99.00 99.00 999 1020.6  18.3  20.8 999.0 99.0
96 01 10 23  34   .6   .9 99.00 99.00 99.00 999 1020.5  17.5  20.9 999.0 99.0
96 01 11 00  35  2.3  2.8 99.00 99.00 99.00 999 1020.9  17.5  20.3 999.0 99.0
96 01 11 01  50  1.2  1.6 99.00 99.00 99.00 999 1021.2  17.3  19.8 999.0 99.0
96 01 11 02  58  2.7  3.1 99.00 99.00 99.00 999 1021.2  17.1  20.3 999.0 99.0
96 01 11 03  51  2.4  2.8 99.00 99.00 99.00 999 1021.2  17.0  20.7 999.0 99.0
96 01 11 04  42  2.9  3.4 99.00 99.00 99.00 999 1021.4  17.1  20.8 999.0 99.0
96 01 11 05  32  3.3  3.9 99.00 99.00 99.00 999 1020.8  16.9  20.8 999.0 99.0
96 01 11 06  26  2.6  3.2 99.00 99.00 99.00 999 1020.4  16.8  20.9 999.0 99.0
96 01 11 07  17  3.3  3.8 99.00 99.00 99.00 999 1019.8  16.8  21.1 999.0 99.0
96 01 11 08  29  4.4  5.0 99.00 99.00 99.00 999 1019.4  16.6  21.8 999.0 99.0
96 01 11 09  15  4.8  5.8 99.00 99.00 99.00 999 1019.2  16.6  21.6 999.0 99.0
96 01 11 10   2  5.3  5.8 99.00 99.00 99.00 999 1019.4  16.5  21.4 999.0 99.0
96 01 11 11  16  3.4  4.6 99.00 99.00 99.00 999 1019.6  16.6  21.4 999.0 99.0
96 01 11 12  31  5.6  6.3 99.00 99.00 99.00 999 1019.8  16.3  21.3 999.0 99.0
96 01 11 13  32  4.6  5.1 99.00 99.00 99.00 999 1020.2  16.4  21.2 999.0 99.0
96 01 11 14  30  4.4  5.0 99.00 99.00 99.00 999 1020.9  16.6  21.1 999.0 99.0
96 01 11 15  30  3.6  4.3 99.00 99.00 99.00 999 1021.1  16.7  21.1 999.0 99.0
96 01 11 16   8  5.2  6.0 99.00 99.00 99.00 999 1020.9  16.7  21.2 999.0 99.0
96 01 11 17  36  4.3  4.6 99.00 99.00 99.00 999 1019.8  16.9  21.5 999.0 99.0
96 01 11 18  18  4.9  5.3 99.00 99.00 99.00 999 1018.6  17.5  21.6 999.0 99.0
96 01 11 19   3  5.7  6.2 99.00 99.00 99.00 999 1017.9  17.7  21.7 999.0 99.0
96 01 11 20  26  5.5  6.0 99.00 99.00 99.00 999 1017.4  18.0  21.8 999.0 99.0
96 01 11 21  45  4.8  5.1 99.00 99.00 99.00 999 1017.0  18.6  21.6 999.0 99.0
