#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2011 01 05 14 00 154  5.4  6.1 99.00 99.00 99.00 999 1019.0  22.9  23.7 999.0 99.0 99.00
2011 01 05 15 00 162  4.7  5.3 99.00 99.00 99.00 999 1019.3  23.2  23.6 999.0 99.0 99.00
2011 01 05 16 00 183  4.6  5.1 99.00 99.00 99.00 999 1018.9  23.0  24.1 999.0 99.0 99.00
2011 01 05 17 00 189  5.0  5.5 99.00 99.00 99.00 999 1018.3  22.8  24.2 999.0 99.0 99.00
2011 01 05 18 00 194  4.9  5.4 99.00 99.00 99.00 999 1017.3  22.9  24.3 999.0 99.0 99.00
2011 01 05 19 00 197  6.9  7.6 99.00 99.00 99.00 999 1016.2  23.0  24.4 999.0 99.0 99.00
2011 01 05 20 00 217  6.0  7.0 99.00 99.00 99.00 999 1015.8  23.0  24.4 999.0 99.0 99.00
2011 01 05 21 00 203  7.1  7.8 99.00 99.00 99.00 999 1015.3  23.1  24.3 999.0 99.0 99.00
2011 01 05 22 00 205  7.3  8.3 99.00 99.00 99.00 999 1015.0  23.0  24.2 999.0 99.0 99.00
2011 01 05 23 00 219  6.7  7.1 99.00 99.00 99.00 999 1015.4  23.1  24.1 999.0 99.0 99.00
2011 01 06 00 00 257  3.6  3.9 99.00 99.00 99.00 999 1015.5  23.1  24.0 999.0 99.0 99.00
2011 01 06 01 00 320  2.1  2.4 99.00 99.00 99.00 999 1015.8  22.4  23.8 999.0 99.0 99.00
2011 01 06 02 00 324  2.9  3.2 99.00 99.00 99.00 999 1016.3  22.3  23.9 999.0 99.0 99.00
2011 01 06 03 00 289  2.2  2.6 99.00 99.00 99.00 999 1016.0  22.2  23.8 999.0 99.0 99.00
2011 01 06 04 00 286  2.3  2.9 99.00 99.00 99.00 999 1015.5  22.1  23.7 999.0 99.0 99.00
2011 01 06 05 00 256  2.3  2.8 99.00 99.00 99.00 999 1014.4  21.9  23.6 999.0 99.0 99.00
2011 01 06 06 00 240  4.9  5.5 99.00 99.00 99.00 999 1013.5  22.2  23.4 999.0 99.0 99.00
2011 01 06 07 00 254  5.6  6.4 99.00 99.00 99.00 999 1013.4  22.5  23.4 999.0 99.0 99.00
2011 01 06 08 00 255  6.8  7.6 99.00 99.00 99.00 999 1012.5  22.6  23.3 999.0 99.0 99.00
2011 01 06 09 00 261  7.8  8.6 99.00 99.00 99.00 999 1011.9  22.7  23.3 999.0 99.0 99.00
2011 01 06 10 00 235  8.0  8.6 99.00 99.00 99.00 999 1011.9  22.7  23.2 999.0 99.0 99.00
2011 01 06 11 00 259  7.1  7.7 99.00 99.00 99.00 999 1012.3  22.5  23.1 999.0 99.0 99.00
2011 01 06 12 00 261  6.2  7.2 99.00 99.00 99.00 999 1012.6  22.0  22.9 999.0 99.0 99.00
2011 01 06 13 00 286  6.6  7.4 99.00 99.00 99.00 999 1012.8  22.4  22.8 999.0 99.0 99.00
2011 01 06 14 00 284  6.6  7.3 99.00 99.00 99.00 999 1013.3  22.5  22.8 999.0 99.0 99.00
2011 01 06 15 00 261  6.9  7.6 99.00 99.00 99.00 999 1013.1  22.7  22.8 999.0 99.0 99.00
2011 01 06 16 00 253  6.2  7.1 99.00 99.00 99.00 999 1012.4  22.8  22.9 999.0 99.0 99.00
2011 01 06 17 00 248  6.6  7.2 99.00 99.00 99.00 999 1011.3  22.9  22.9 999.0 99.0 99.00
2011 01 06 18 00 243  5.9  6.2 99.00 99.00 99.00 999 1010.1  22.9  22.9 999.0 99.0 99.00
2011 01 06 19 00 274  6.7  7.4 99.00 99.00 99.00 999 1009.6  22.8  22.9 999.0 99.0 99.00
2011 01 06 20 00 248  7.2  8.1 99.00 99.00 99.00 999 1009.0  23.2  23.1 999.0 99.0 99.00
2011 01 06 21 00 253  7.1  8.0 99.00 99.00 99.00 999 1008.6  22.8  23.1 999.0 99.0 99.00
2011 01 06 22 00 246  7.5  8.8 99.00 99.00 99.00 999 1008.1  22.3  22.9 999.0 99.0 99.00
2011 01 06 23 00 262  8.9 10.5 99.00 99.00 99.00 999 1008.1  22.5  22.5 999.0 99.0 99.00
2011 01 07 00 00 258 10.6 12.3 99.00 99.00 99.00 999 1007.7  22.9  22.5 999.0 99.0 99.00
2011 01 07 01 00 282 16.1 17.0 99.00 99.00 99.00 999 1008.1  22.4  22.6 999.0 99.0 99.00
2011 01 07 02 00 324 12.7 14.1 99.00 99.00 99.00 999 1009.5  19.3  22.6 999.0 99.0 99.00
2011 01 07 03 00 337 12.9 15.1 99.00 99.00 99.00 999 1010.0  18.2  22.4 999.0 99.0 99.00
2011 01 07 04 00 324 13.7 15.4 99.00 99.00 99.00 999 1010.2  17.6  22.3 999.0 99.0 99.00
2011 01 07 05 00 323 10.9 11.7 99.00 99.00 99.00 999 1010.2  17.4  22.2 999.0 99.0 99.00
2011 01 07 06 00 319 10.8 12.3 99.00 99.00 99.00 999 1010.7  17.1  22.2 999.0 99.0 99.00
2011 01 07 07 00 330 12.3 13.5 99.00 99.00 99.00 999 1010.4  16.7  22.0 999.0 99.0 99.00
2011 01 07 08 00 336 11.0 12.5 99.00 99.00 99.00 999 1010.9  16.0  22.1 999.0 99.0 99.00
2011 01 07 09 00 331 12.0 13.6 99.00 99.00 99.00 999 1011.4  15.8  21.9 999.0 99.0 99.00
2011 01 07 10 00 328 11.1 12.7 99.00 99.00 99.00 999 1011.6  15.7  21.7 999.0 99.0 99.00
2011 01 07 11 00 326  9.2 10.7 99.00 99.00 99.00 999 1011.7  15.8  21.4 999.0 99.0 99.00
2011 01 07 12 00 354  7.1  8.5 99.00 99.00 99.00 999 1012.4  15.0  21.4 999.0 99.0 99.00
2011 01 07 13 00   4  6.1  7.2 99.00 99.00 99.00 999 1012.7  14.6  21.4 999.0 99.0 99.00
2011 01 07 14 00   2  8.0  9.3 99.00 99.00 99.00 999 1013.1  14.6  21.5 999.0 99.0 99.00
2011 01 07 15 00   7  6.2  7.3 99.00 99.00 99.00 999 1014.0  14.4  21.5 999.0 99.0 99.00
2011 01 07 16 00   1  6.1  7.0 99.00 99.00 99.00 999 1013.7  14.8  21.6 999.0 99.0 99.00
2011 01 07 17 00 350  3.9  4.8 99.00 99.00 99.00 999 1012.5  15.5  21.7 999.0 99.0 99.00
2011 01 07 18 00 326  2.9  3.6 99.00 99.00 99.00 999 1011.5  15.9  21.8 999.0 99.0 99.00
2011 01 07 19 00 278  2.8  3.2 99.00 99.00 99.00 999 1011.0  16.1  21.9 999.0 99.0 99.00
2011 01 07 20 00 247  3.7  4.7 99.00 99.00 99.00 999 1010.3  16.8  22.1 999.0 99.0 99.00
2011 01 07 21 00 268  6.3  7.4 99.00 99.00 99.00 999 1010.3  17.4  21.8 999.0 99.0 99.00
2011 01 07 22 00 277 10.8 12.1 99.00 99.00 99.00 999 1010.6  17.9  21.7 999.0 99.0 99.00
2011 01 07 23 00 278  7.0  8.5 99.00 99.00 99.00 999 1010.8  17.3  21.6 999.0 99.0 99.00
2011 01 08 00 00 276  7.4  8.4 99.00 99.00 99.00 999 1011.0  17.4  21.6 999.0 99.0 99.00
2011 01 08 01 00 268  6.7  7.8 99.00 99.00 99.00 999 1011.2  17.6  21.7 999.0 99.0 99.00
2011 01 08 02 00 272  7.1  8.0 99.00 99.00 99.00 999 1011.3  17.7  21.7 999.0 99.0 99.00
2011 01 08 03 00 274  8.1  9.0 99.00 99.00 99.00 999 1011.0  18.2  21.7 999.0 99.0 99.00
2011 01 08 04 00 274  7.3  8.4 99.00 99.00 99.00 999 1011.2  18.2  21.6 999.0 99.0 99.00
2011 01 08 05 00 265  8.6  9.5 99.00 99.00 99.00 999 1010.6  18.4  21.6 999.0 99.0 99.00
2011 01 08 06 00 263  8.9 10.4 99.00 99.00 99.00 999 1010.4  18.5  21.6 999.0 99.0 99.00
2011 01 08 07 00 260  8.6  9.6 99.00 99.00 99.00 999 1010.3  18.7  21.5 999.0 99.0 99.00
2011 01 08 08 00 262  8.9  9.8 99.00 99.00 99.00 999 1010.2  18.9  21.5 999.0 99.0 99.00
2011 01 08 09 00 269  9.7 10.5 99.00 99.00 99.00 999 1010.1  19.0  21.5 999.0 99.0 99.00
2011 01 08 10 00 269  8.4  9.6 99.00 99.00 99.00 999 1010.4  19.1  21.4 999.0 99.0 99.00
2011 01 08 11 00 275  8.1  8.9 99.00 99.00 99.00 999 1010.9  19.0  21.5 999.0 99.0 99.00
2011 01 08 12 00 267  8.6  9.2 99.00 99.00 99.00 999 1011.8  19.3  21.6 999.0 99.0 99.00
2011 01 08 13 00 272  7.2  8.0 99.00 99.00 99.00 999 1012.6  19.5  21.5 999.0 99.0 99.00
2011 01 08 14 00 274  6.5  7.3 99.00 99.00 99.00 999 1013.3  19.7  21.6 999.0 99.0 99.00
2011 01 08 15 00 271  5.9  6.5 99.00 99.00 99.00 999 1013.5  19.8  21.7 999.0 99.0 99.00
2011 01 08 16 00 267  7.0  7.6 99.00 99.00 99.00 999 1013.2  20.1  21.7 999.0 99.0 99.00
2011 01 08 17 00 275  6.4  7.6 99.00 99.00 99.00 999 1012.3  20.2  21.7 999.0 99.0 99.00
2011 01 08 18 00 265  8.3  9.0 99.00 99.00 99.00 999 1011.5  20.3  21.8 999.0 99.0 99.00
2011 01 08 19 00 267  7.6  8.5 99.00 99.00 99.00 999 1011.0  20.3  21.8 999.0 99.0 99.00
2011 01 08 20 00 267  7.4  7.9 99.00 99.00 99.00 999 1010.9  20.4  21.8 999.0 99.0 99.00
2011 01 08 21 00 272  6.8  7.6 99.00 99.00 99.00 999 1011.2  20.6  21.8 999.0 99.0 99.00
2011 01 08 22 00 275  7.1  8.5 99.00 99.00 99.00 999 1011.7  20.6  21.8 999.0 99.0 99.00
2011 01 08 23 00 280  6.3  6.9 99.00 99.00 99.00 999 1012.0  20.2  21.7 999.0 99.0 99.00
2011 01 09 00 00 293  5.5  6.0 99.00 99.00 99.00 999 1012.5  19.9  21.6 999.0 99.0 99.00
2011 01 09 01 00 305  2.9  3.2 99.00 99.00 99.00 999 1013.2  19.7  21.7 999.0 99.0 99.00
2011 01 09 02 00 312  4.3  5.0 99.00 99.00 99.00 999 1013.7  19.7  21.6 999.0 99.0 99.00
2011 01 09 03 00 305  2.8  3.1 99.00 99.00 99.00 999 1014.0  19.5  21.5 999.0 99.0 99.00
2011 01 09 04 00 313  2.5  2.7 99.00 99.00 99.00 999 1014.1  19.4  21.6 999.0 99.0 99.00
2011 01 09 05 00 313  1.8  2.2 99.00 99.00 99.00 999 1013.8  19.3  21.6 999.0 99.0 99.00
2011 01 09 06 00 313  1.5  1.8 99.00 99.00 99.00 999 1013.6  19.2  21.6 999.0 99.0 99.00
2011 01 09 07 00 318  1.6  2.0 99.00 99.00 99.00 999 1014.1  19.1  21.6 999.0 99.0 99.00
2011 01 09 08 00 333  2.1  2.7 99.00 99.00 99.00 999 1014.4  19.1  21.5 999.0 99.0 99.00
2011 01 09 09 00 350  2.4  2.9 99.00 99.00 99.00 999 1014.7  18.9  21.5 999.0 99.0 99.00
2011 01 09 10 00 356  3.1  3.8 99.00 99.00 99.00 999 1015.1  18.7  21.5 999.0 99.0 99.00
2011 01 09 11 00 355  3.0  3.5 99.00 99.00 99.00 999 1015.6  18.6  21.5 999.0 99.0 99.00
2011 01 09 12 00  19  6.1  6.7 99.00 99.00 99.00 999 1015.9  18.3  21.5 999.0 99.0 99.00
2011 01 09 13 00  24  6.6  7.0 99.00 99.00 99.00 999 1016.6  17.1  21.5 999.0 99.0 99.00
2011 01 09 14 00  26  5.9  6.6 99.00 99.00 99.00 999 1017.9  17.1  21.5 999.0 99.0 99.00
2011 01 09 15 00  43  5.1  5.6 99.00 99.00 99.00 999 1018.3  17.5  21.6 999.0 99.0 99.00
2011 01 09 16 00  46  5.6  6.2 99.00 99.00 99.00 999 1017.6  18.3  21.7 999.0 99.0 99.00
2011 01 09 17 00  45  5.6  6.2 99.00 99.00 99.00 999 1016.9  18.5  21.7 999.0 99.0 99.00
2011 01 09 18 00  46  4.4  4.8 99.00 99.00 99.00 999 1016.4  19.0  21.8 999.0 99.0 99.00
2011 01 09 19 00  41  5.2  5.7 99.00 99.00 99.00 999 1016.4  19.7  21.8 999.0 99.0 99.00
2011 01 09 20 00  50  5.5  6.4 99.00 99.00 99.00 999 1016.1  20.2  21.8 999.0 99.0 99.00
2011 01 09 21 00  96  5.7  6.2 99.00 99.00 99.00 999 1016.5  21.4  21.8 999.0 99.0 99.00
2011 01 09 22 00 103  6.5  7.0 99.00 99.00 99.00 999 1017.0  21.3  21.7 999.0 99.0 99.00
2011 01 09 23 00 107  6.0  6.9 99.00 99.00 99.00 999 1017.5  21.2  21.7 999.0 99.0 99.00
2011 01 10 00 00 111  5.9  6.6 99.00 99.00 99.00 999 1018.0  21.2  21.7 999.0 99.0 99.00
2011 01 10 01 00  98  6.9  7.6 99.00 99.00 99.00 999 1018.0  21.4  21.8 999.0 99.0 99.00
2011 01 10 02 00  98  6.9  7.6 99.00 99.00 99.00 999 1018.6  21.2  21.7 999.0 99.0 99.00
2011 01 10 03 00  69  6.5  7.6 99.00 99.00 99.00 999 1018.6  21.3  21.7 999.0 99.0 99.00
2011 01 10 04 00 103  7.3  7.6 99.00 99.00 99.00 999 1018.7  21.5  21.9 999.0 99.0 99.00
2011 01 10 05 00 101  7.6  8.4 99.00 99.00 99.00 999 1018.0  21.5  22.0 999.0 99.0 99.00
2011 01 10 06 00 110  8.2  9.3 99.00 99.00 99.00 999 1017.3  21.6  22.2 999.0 99.0 99.00
2011 01 10 07 00 129 10.2 11.5 99.00 99.00 99.00 999 1016.6  21.7  22.5 999.0 99.0 99.00
2011 01 10 08 00 125 10.0 11.2 99.00 99.00 99.00 999 1016.5  21.8  22.3 999.0 99.0 99.00
2011 01 10 09 00 141  9.4  9.9 99.00 99.00 99.00 999 1016.6  21.8  22.3 999.0 99.0 99.00
2011 01 10 10 00 139  7.9  8.9 99.00 99.00 99.00 999 1016.9  22.0  22.5 999.0 99.0 99.00
2011 01 10 11 00 140  8.2  9.1 99.00 99.00 99.00 999 1016.9  22.1  22.5 999.0 99.0 99.00
2011 01 10 12 00 141  9.7 10.8 99.00 99.00 99.00 999 1017.3  22.2  22.5 999.0 99.0 99.00
