YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
96 01 04 01 355 11.6 12.5 99.00 99.00 99.00 999 1015.0  19.9  22.9 999.0 99.0
96 01 04 02 335 11.4 11.7 99.00 99.00 99.00 999 1016.4  19.1  22.6 999.0 99.0
96 01 04 03 348  7.9  8.5 99.00 99.00 99.00 999 1017.0  18.9  22.3 999.0 99.0
96 01 04 04 358  6.5  7.4 99.00 99.00 99.00 999 1017.1  18.8  21.9 999.0 99.0
96 01 04 05   4 10.7 11.6 99.00 99.00 99.00 999 1017.4  17.8  21.7 999.0 99.0
96 01 04 06   3 13.2 14.3 99.00 99.00 99.00 999 1017.4  17.6  21.8 999.0 99.0
96 01 04 07   1  9.8 10.8 99.00 99.00 99.00 999 1017.9  17.2  21.8 999.0 99.0
96 01 04 08  15  9.1 10.5 99.00 99.00 99.00 999 1017.9  16.5  21.8 999.0 99.0
96 01 04 09  10  8.8  9.7 99.00 99.00 99.00 999 1018.2  16.4  22.3 999.0 99.0
96 01 04 10  27  8.1  9.0 99.00 99.00 99.00 999 1018.6  16.1  22.6 999.0 99.0
96 01 04 11  37  8.0  8.7 99.00 99.00 99.00 999 1019.2  16.2  21.6 999.0 99.0
96 01 04 12  41  8.1  8.9 99.00 99.00 99.00 999 1019.8  15.9  21.6 999.0 99.0
96 01 04 13  34  7.8  9.0 99.00 99.00 99.00 999 1020.6  16.0  22.7 999.0 99.0
96 01 04 14  42  7.4  8.3 99.00 99.00 99.00 999 1021.3  16.1  22.7 999.0 99.0
96 01 04 15  51  5.5  6.7 99.00 99.00 99.00 999 1022.0  16.4  22.8 999.0 99.0
96 01 04 16  45  5.3  6.4 99.00 99.00 99.00 999 1022.1  16.6  22.9 999.0 99.0
96 01 04 17  69  5.7  7.2 99.00 99.00 99.00 999 1021.6  17.1  23.0 999.0 99.0
96 01 04 18  44  4.8  5.3 99.00 99.00 99.00 999 1020.8  17.1  23.1 999.0 99.0
96 01 04 19  38  5.0  5.5 99.00 99.00 99.00 999 1020.3  17.6  23.1 999.0 99.0
96 01 04 20  60  4.5  5.2 99.00 99.00 99.00 999 1020.1  17.9  23.1 999.0 99.0
96 01 04 21  46  4.6  5.1 99.00 99.00 99.00 999 1020.2  18.0  23.1 999.0 99.0
96 01 04 22  48  5.8  6.3 99.00 99.00 99.00 999 1020.4  18.1  23.0 999.0 99.0
96 01 04 23  54  6.1  6.9 99.00 99.00 99.00 999 1020.5  18.3  22.8 999.0 99.0
96 01 05 00  51  5.9  7.2 99.00 99.00 99.00 999 1021.3  18.5  22.8 999.0 99.0
96 01 05 01  43  6.9  8.0 99.00 99.00 99.00 999 1021.7  18.4  22.7 999.0 99.0
96 01 05 02  53  7.2  7.8 99.00 99.00 99.00 999 1022.3  18.3  22.7 999.0 99.0
96 01 05 03  49  6.6  7.4 99.00 99.00 99.00 999 1022.7  18.3  22.7 999.0 99.0
96 01 05 04  40  5.9  6.8 99.00 99.00 99.00 999 1022.8  18.4  22.6 999.0 99.0
96 01 05 05  33  6.6  7.7 99.00 99.00 99.00 999 1022.7  18.2  22.6 999.0 99.0
96 01 05 06  46  5.9  6.2 99.00 99.00 99.00 999 1022.6  18.0  22.6 999.0 99.0
96 01 05 07  31  6.6  7.0 99.00 99.00 99.00 999 1022.2  18.4  22.6 999.0 99.0
96 01 05 08  22  7.7  8.3 99.00 99.00 99.00 999 1022.1  17.5  22.5 999.0 99.0
96 01 05 09  30  8.6  8.9 99.00 99.00 99.00 999 1021.7  17.3  21.9 999.0 99.0
96 01 05 10  39  8.5  9.5 99.00 99.00 99.00 999 1021.6  17.8  21.8 999.0 99.0
96 01 05 11  50  8.4  9.2 99.00 99.00 99.00 999 1021.9  18.0  21.7 999.0 99.0
96 01 05 12  49  8.1  8.8 99.00 99.00 99.00 999 1022.3  18.4  21.7 999.0 99.0
96 01 05 13  42  8.4  8.9 99.00 99.00 99.00 999 1023.0  17.9  21.7 999.0 99.0
96 01 05 14  33  8.2  8.8 99.00 99.00 99.00 999 1023.8  17.7  22.2 999.0 99.0
96 01 05 15  39  8.5  9.6 99.00 99.00 99.00 999 1024.2  18.2  22.5 999.0 99.0
96 01 05 16  30  7.3  7.8 99.00 99.00 99.00 999 1024.4  18.4  22.5 999.0 99.0
96 01 05 17  29  7.0  7.4 99.00 99.00 99.00 999 1024.0  17.9  22.5 999.0 99.0
96 01 05 18  23  5.8  6.6 99.00 99.00 99.00 999 1023.0  18.4  22.7 999.0 99.0
96 01 05 19  27  5.5  6.4 99.00 99.00 99.00 999 1022.3  18.8  22.7 999.0 99.0
96 01 05 20  34  5.8  6.3 99.00 99.00 99.00 999 1021.7  19.2  22.7 999.0 99.0
96 01 05 21  38  4.6  5.1 99.00 99.00 99.00 999 1021.7  19.6  22.6 999.0 99.0
96 01 05 22  48  6.6  7.2 99.00 99.00 99.00 999 1021.7  20.0  22.4 999.0 99.0
96 01 05 23  50  8.3  9.3 99.00 99.00 99.00 999 1021.5  20.3  22.4 999.0 99.0
96 01 06 00  48  8.8  9.4 99.00 99.00 99.00 999 1021.5  20.0  22.7 999.0 99.0
96 01 06 01  45  8.1  9.0 99.00 99.00 99.00 999 1022.1  20.0  22.8 999.0 99.0
96 01 06 02  36  8.8  9.3 99.00 99.00 99.00 999 1022.5  19.7  22.9 999.0 99.0
96 01 06 03  43  9.0  9.6 99.00 99.00 99.00 999 1022.8  19.7  22.9 999.0 99.0
96 01 06 04  40  8.6  9.3 99.00 99.00 99.00 999 1022.5  19.5  22.9 999.0 99.0
96 01 06 05  26  8.4  9.2 99.00 99.00 99.00 999 1022.6  18.7  22.9 999.0 99.0
96 01 06 06  24  8.4  9.0 99.00 99.00 99.00 999 1022.4  18.1  22.8 999.0 99.0
96 01 06 07  25  8.6  9.5 99.00 99.00 99.00 999 1021.9  17.7  21.8 999.0 99.0
96 01 06 08  27  8.6  9.2 99.00 99.00 99.00 999 1021.3  17.5  21.6 999.0 99.0
96 01 06 09  28  8.9  9.6 99.00 99.00 99.00 999 1020.8  17.4  21.6 999.0 99.0
96 01 06 10  20  7.5  8.0 99.00 99.00 99.00 999 1020.6  17.4  21.6 999.0 99.0
96 01 06 11  23  8.3  8.9 99.00 99.00 99.00 999 1020.7  17.4  21.5 999.0 99.0
96 01 06 12  31  9.1  9.6 99.00 99.00 99.00 999 1020.7  17.5  21.8 999.0 99.0
96 01 06 13  38  7.8  8.2 99.00 99.00 99.00 999 1020.8  18.2  22.1 999.0 99.0
96 01 06 14  35  7.1  7.5 99.00 99.00 99.00 999 1021.2  18.6  22.6 999.0 99.0
96 01 06 15  42  6.4  7.2 99.00 99.00 99.00 999 1021.4  18.8  23.0 999.0 99.0
96 01 06 16  42  6.2  6.9 99.00 99.00 99.00 999 1021.0  19.5  23.2 999.0 99.0
96 01 06 17  42  6.3  6.8 99.00 99.00 99.00 999 1020.0  19.7  23.2 999.0 99.0
96 01 06 18  55  6.3  6.7 99.00 99.00 99.00 999 1018.5  20.3  23.2 999.0 99.0
96 01 06 19 110  7.1  7.7 99.00 99.00 99.00 999 1017.6  23.4  23.1 999.0 99.0
96 01 06 20 114  7.7  8.2 99.00 99.00 99.00 999 1016.5  23.4  22.7 999.0 99.0
96 01 06 21 109  6.9  7.8 99.00 99.00 99.00 999 1015.9  23.5  22.3 999.0 99.0
96 01 06 22 103  7.7  8.5 99.00 99.00 99.00 999 1015.9  23.0  22.0 999.0 99.0
96 01 06 23 111  8.2  8.7 99.00 99.00 99.00 999 1015.3  23.0  22.0 999.0 99.0
96 01 07 00 120  7.4  7.7 99.00 99.00 99.00 999 1015.3  23.1  22.4 999.0 99.0
96 01 07 01 108  6.3  6.8 99.00 99.00 99.00 999 1015.3  23.0  23.0 999.0 99.0
96 01 07 02 131  6.6  7.3 99.00 99.00 99.00 999 1015.3  23.5  23.4 999.0 99.0
96 01 07 03 142  7.9  8.4 99.00 99.00 99.00 999 1014.9  23.5  23.7 999.0 99.0
96 01 07 04 146  6.8  7.4 99.00 99.00 99.00 999 1014.9  23.5  23.8 999.0 99.0
96 01 07 05 142  6.8  7.2 99.00 99.00 99.00 999 1014.2  23.7  23.8 999.0 99.0
96 01 07 06 155  6.3  6.7 99.00 99.00 99.00 999 1014.0  23.8  23.8 999.0 99.0
96 01 07 07 155  5.2  5.5 99.00 99.00 99.00 999 1013.4  23.8  23.8 999.0 99.0
96 01 07 08 162  7.2  7.6 99.00 99.00 99.00 999 1012.6  23.9  23.3 999.0 99.0
96 01 07 09 206  5.2  5.6 99.00 99.00 99.00 999 1013.2  24.1  22.9 999.0 99.0
96 01 07 10 225  9.4  9.7 99.00 99.00 99.00 999 1013.7  24.0  23.5 999.0 99.0
96 01 07 11 233  9.2  9.7 99.00 99.00 99.00 999 1014.1  23.8  22.2 999.0 99.0
96 01 07 12 259  3.7  4.5 99.00 99.00 99.00 999 1014.6  21.2  22.1 999.0 99.0
96 01 07 13   9  8.5 10.1 99.00 99.00 99.00 999 1015.3  19.0  21.8 999.0 99.0
96 01 07 14   4  3.8  4.2 99.00 99.00 99.00 999 1015.9  19.2  21.9 999.0 99.0
96 01 07 15 210  1.2  1.6 99.00 99.00 99.00 999 1015.3  19.5  22.2 999.0 99.0
96 01 07 16 149  7.9  8.4 99.00 99.00 99.00 999 1012.8  21.8  22.7 999.0 99.0
96 01 07 17 168 11.0 11.6 99.00 99.00 99.00 999 1012.1  22.9  23.3 999.0 99.0
96 01 07 18 185 10.6 11.5 99.00 99.00 99.00 999 1011.5  24.0  23.5 999.0 99.0
96 01 07 19 205 10.6 10.9 99.00 99.00 99.00 999 1011.1  24.0  23.4 999.0 99.0
96 01 07 20 240 12.8 14.3 99.00 99.00 99.00 999 1011.2  24.6  23.4 999.0 99.0
96 01 07 21 254 12.4 13.3 99.00 99.00 99.00 999 1011.0  24.0  22.6 999.0 99.0
96 01 07 22  96 16.1 17.3 99.00 99.00 99.00 999 1012.6  18.9  22.5 999.0 99.0
96 01 07 23  20 14.6 16.1 99.00 99.00 99.00 999 1013.5  18.1  22.4 999.0 99.0
96 01 08 00  25 14.8 15.6 99.00 99.00 99.00 999 1014.2  18.4  22.2 999.0 99.0
96 01 08 01 356 14.2 15.4 99.00 99.00 99.00 999 1014.8  17.9  22.1 999.0 99.0
96 01 08 02 325 16.2 17.4 99.00 99.00 99.00 999 1015.5  17.7  22.0 999.0 99.0
96 01 08 03 321 14.2 15.9 99.00 99.00 99.00 999 1016.2  17.5  21.9 999.0 99.0
96 01 08 04   1 14.7 16.0 99.00 99.00 99.00 999 1016.8  16.9  21.8 999.0 99.0
96 01 08 05 309 15.0 16.3 99.00 99.00 99.00 999 1016.9  16.7  21.7 999.0 99.0
96 01 08 06 311 15.2 16.1 99.00 99.00 99.00 999 1017.1  16.4  21.4 999.0 99.0
96 01 08 07 315 13.6 14.9 99.00 99.00 99.00 999 1017.1  16.6  21.2 999.0 99.0
96 01 08 08 311 16.6 17.9 99.00 99.00 99.00 999 1016.8  16.5  20.8 999.0 99.0
96 01 08 09 303 14.5 17.6 99.00 99.00 99.00 999 1017.1  16.4  20.5 999.0 99.0
96 01 08 10 311 16.2 18.4 99.00 99.00 99.00 999 1017.6  15.8  20.6 999.0 99.0
96 01 08 11 295 16.5 18.5 99.00 99.00 99.00 999 1018.7  15.4  20.4 999.0 99.0
96 01 08 12 314 15.6 17.4 99.00 99.00 99.00 999 1019.5  15.2  20.2 999.0 99.0
96 01 08 13 305 13.3 15.2 99.00 99.00 99.00 999 1020.6  14.3  20.1 999.0 99.0
96 01 08 14   1 13.7 14.6 99.00 99.00 99.00 999 1022.0  12.3  19.9 999.0 99.0
96 01 08 15 335  9.8 14.5 99.00 99.00 99.00 999 1022.5  12.9  20.6 999.0 99.0
96 01 08 16 322 14.2 16.4 99.00 99.00 99.00 999 1022.6  13.9  21.6 999.0 99.0
96 01 08 17   3 12.4 14.4 99.00 99.00 99.00 999 1022.6  12.7  21.0 999.0 99.0
96 01 08 18 340 13.8 16.1 99.00 99.00 99.00 999 1021.9  13.9  20.9 999.0 99.0
96 01 08 19 314 14.5 15.5 99.00 99.00 99.00 999 1021.4  13.9  19.8 999.0 99.0
96 01 08 20 314 14.0 15.5 99.00 99.00 99.00 999 1021.5  13.6  19.1 999.0 99.0
96 01 08 21 330 14.2 15.7 99.00 99.00 99.00 999 1021.7  13.7  19.0 999.0 99.0
96 01 08 22 327 17.1 18.2 99.00 99.00 99.00 999 1021.8  13.8  18.7 999.0 99.0
96 01 08 23 331 14.0 15.1 99.00 99.00 99.00 999 1022.4  13.5  18.4 999.0 99.0
96 01 09 00 333 15.0 16.3 99.00 99.00 99.00 999 1023.2  13.0  18.3 999.0 99.0
96 01 09 01 332 13.9 15.3 99.00 99.00 99.00 999 1023.9  12.8  18.6 999.0 99.0
96 01 09 02 341 13.7 15.1 99.00 99.00 99.00 999 1024.1  12.8  18.9 999.0 99.0
96 01 09 03 330 11.8 13.5 99.00 99.00 99.00 999 1024.5  12.3  19.4 999.0 99.0
96 01 09 04   3 10.3 11.1 99.00 99.00 99.00 999 1024.8  11.8  20.0 999.0 99.0
96 01 09 05   5  9.1 11.0 99.00 99.00 99.00 999 1024.8  11.5  20.5 999.0 99.0
96 01 09 06  14  8.4  9.4 99.00 99.00 99.00 999 1024.5  10.9  20.9 999.0 99.0
96 01 09 07  18  7.6  8.2 99.00 99.00 99.00 999 1024.2  10.1  21.5 999.0 99.0
96 01 09 08  15  8.3  9.1 99.00 99.00 99.00 999 1024.2   9.4  21.1 999.0 99.0
96 01 09 09  12  7.9  8.6 99.00 99.00 99.00 999 1024.4   8.8  21.1 999.0 99.0
96 01 09 10  18  6.6  7.2 99.00 99.00 99.00 999 1024.5   8.6  20.8 999.0 99.0
96 01 09 11  13  5.3  5.7 99.00 99.00 99.00 999 1024.8   8.2  19.5 999.0 99.0
96 01 09 12   4  6.0  6.6 99.00 99.00 99.00 999 1025.1   8.0  18.7 999.0 99.0
96 01 09 13 359  4.7  5.7 99.00 99.00 99.00 999 1025.9   8.7  18.2 999.0 99.0
96 01 09 14 346  5.7  6.4 99.00 99.00 99.00 999 1026.7   9.0  18.4 999.0 99.0
96 01 09 15 360  4.0  4.5 99.00 99.00 99.00 999 1027.2   9.3  18.5 999.0 99.0
96 01 09 16 322  4.2  5.3 99.00 99.00 99.00 999 1027.3   9.6  18.7 999.0 99.0
96 01 09 17 360  2.4  2.8 99.00 99.00 99.00 999 1026.6   9.5  18.7 999.0 99.0
96 01 09 18 347  2.8  4.4 99.00 99.00 99.00 999 1025.2   9.8  19.1 999.0 99.0
96 01 09 19 357  4.3  5.2 99.00 99.00 99.00 999 1023.9   9.8  19.6 999.0 99.0
96 01 09 20 336  5.7  6.1 99.00 99.00 99.00 999 1023.5  10.1  18.7 999.0 99.0
96 01 09 21 339  8.3  9.2 99.00 99.00 99.00 999 1023.4  10.7  20.3 999.0 99.0
96 01 09 22 351  8.4  9.6 99.00 99.00 99.00 999 1023.4  11.4  20.1 999.0 99.0
96 01 09 23 358  7.2  7.9 99.00 99.00 99.00 999 1023.5  11.7  20.1 999.0 99.0
96 01 10 00 360  4.5  5.2 99.00 99.00 99.00 999 1023.5  12.2  18.8 999.0 99.0
96 01 10 01   1  4.5  5.2 99.00 99.00 99.00 999 1023.5  12.6  18.0 999.0 99.0
96 01 10 02  11  3.4  4.0 99.00 99.00 99.00 999 1023.5  12.7  18.0 999.0 99.0
96 01 10 03  18  3.4  4.0 99.00 99.00 99.00 999 1023.8  12.9  17.7 999.0 99.0
96 01 10 04  18  2.2  3.0 99.00 99.00 99.00 999 1023.5  13.0  17.7 999.0 99.0
96 01 10 05  17  2.0  3.3 99.00 99.00 99.00 999 1022.9  13.1  17.6 999.0 99.0
96 01 10 06  18  2.3  2.8 99.00 99.00 99.00 999 1022.7  13.0  17.6 999.0 99.0
96 01 10 07  19  2.2  2.7 99.00 99.00 99.00 999 1022.4  12.8  17.8 999.0 99.0
96 01 10 08 359  4.3  5.0 99.00 99.00 99.00 999 1022.4  12.8  17.7 999.0 99.0
96 01 10 09 355  3.3  4.0 99.00 99.00 99.00 999 1022.2  13.0  17.6 999.0 99.0
96 01 10 10 349  4.7  5.6 99.00 99.00 99.00 999 1022.5  13.2  17.4 999.0 99.0
96 01 10 11 340  4.7  5.4 99.00 99.00 99.00 999 1022.6  13.3  17.5 999.0 99.0
96 01 10 12 322  2.2  2.8 99.00 99.00 99.00 999 1022.7  13.6  17.6 999.0 99.0
96 01 10 13 323  2.2  2.7 99.00 99.00 99.00 999 1023.3  13.8  17.6 999.0 99.0
96 01 10 14 333  2.4  3.0 99.00 99.00 99.00 999 1023.9  14.2  17.5 999.0 99.0
96 01 10 15 344  1.5  2.0 99.00 99.00 99.00 999 1024.5  14.5  18.0 999.0 99.0
96 01 10 16 360  2.0  2.3 99.00 99.00 99.00 999 1023.9  15.2  18.8 999.0 99.0
96 01 10 17 287   .5   .8 99.00 99.00 99.00 999 1023.1  15.9  19.0 999.0 99.0
96 01 10 18 304  1.6  2.1 99.00 99.00 99.00 999 1021.9  16.2  19.1 999.0 99.0
96 01 10 19 255  1.2  1.6 99.00 99.00 99.00 999 1021.2  16.7  19.5 999.0 99.0
96 01 10 20 293  1.2  1.8 99.00 99.00 99.00 999 1020.7  17.0  20.4 999.0 99.0
96 01 10 21 289  1.8  2.1 99.00 99.00 99.00 999 1020.9  17.7  19.5 999.0 99.0
96 01 10 22 304  2.8  3.2 99.00 99.00 99.00 999 1021.1  17.6  18.8 999.0 99.0
96 01 10 23 320  3.1  3.6 99.00 99.00 99.00 999 1021.1  16.9  18.7 999.0 99.0
96 01 11 00 309  4.2  4.9 99.00 99.00 99.00 999 1021.3  16.6  19.0 999.0 99.0
96 01 11 01 308  3.5  4.4 99.00 99.00 99.00 999 1021.6  16.5  18.6 999.0 99.0
96 01 11 02 299  2.8  3.0 99.00 99.00 99.00 999 1021.7  16.5  18.7 999.0 99.0
96 01 11 03 320  3.2  3.7 99.00 99.00 99.00 999 1021.7  16.2  18.2 999.0 99.0
96 01 11 04 350  4.0  4.4 99.00 99.00 99.00 999 1021.7  16.2  18.2 999.0 99.0
96 01 11 05 334  4.0  4.3 99.00 99.00 99.00 999 1021.1  16.3  18.5 999.0 99.0
96 01 11 06   3  4.9  5.6 99.00 99.00 99.00 999 1020.8  16.5  18.9 999.0 99.0
96 01 11 07   1  5.1  5.6 99.00 99.00 99.00 999 1020.3  16.4  18.6 999.0 99.0
96 01 11 08   2  4.8  5.2 99.00 99.00 99.00 999 1019.9  16.2  19.0 999.0 99.0
96 01 11 09   4  5.7  6.1 99.00 99.00 99.00 999 1019.8  15.9  18.5 999.0 99.0
96 01 11 10   1  5.6  6.1 99.00 99.00 99.00 999 1019.9  15.5  18.5 999.0 99.0
96 01 11 11  13  5.6  6.2 99.00 99.00 99.00 999 1020.3  15.4  18.9 999.0 99.0
96 01 11 12  12  5.9  6.6 99.00 99.00 99.00 999 1020.5  15.2  19.4 999.0 99.0
96 01 11 13  14  5.4  5.9 99.00 99.00 99.00 999 1020.6  14.6  19.6 999.0 99.0
96 01 11 14   4  6.1  6.8 99.00 99.00 99.00 999 1021.4  15.1  19.8 999.0 99.0
96 01 11 15 359  5.6  6.1 99.00 99.00 99.00 999 1021.5  15.3  19.9 999.0 99.0
96 01 11 16 356  4.8  5.2 99.00 99.00 99.00 999 1021.2  15.6  19.6 999.0 99.0
96 01 11 17 356  6.3  6.6 99.00 99.00 99.00 999 1020.4  15.6  20.0 999.0 99.0
96 01 11 18 359  4.7  5.1 99.00 99.00 99.00 999 1019.2  16.2  19.5 999.0 99.0
96 01 11 19 358  4.5  4.7 99.00 99.00 99.00 999 1018.5  16.7  19.6 999.0 99.0
96 01 11 20 355  4.1  4.4 99.00 99.00 99.00 999 1018.0  17.2  19.8 999.0 99.0
96 01 11 21 358  4.7  4.9 99.00 99.00 99.00 999 1017.8  17.2  19.3 999.0 99.0
