YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 01 04 20 110 11.6 12.6 99.00 99.00 99.00 999 1017.8  25.0  23.1 999.0 99.0
98 01 04 21 104 11.6 13.2 99.00 99.00 99.00 999 1017.9  24.7  23.2 999.0 99.0
98 01 04 22  68 11.8 12.9 99.00 99.00 99.00 999 1019.4  24.6  23.2 999.0 99.0
98 01 04 23  70 12.5 13.2 99.00 99.00 99.00 999 1019.5  24.2  23.2 999.0 99.0
98 01 05 00  75 10.2 11.0 99.00 99.00 99.00 999 1019.9  24.0  23.2 999.0 99.0
98 01 05 01  78 14.2 15.1 99.00 99.00 99.00 999 1019.8  24.2  23.2 999.0 99.0
98 01 05 02  74 15.0 15.9 99.00 99.00 99.00 999 1019.8  24.4  23.1 999.0 99.0
98 01 05 03  79 14.3 16.0 99.00 99.00 99.00 999 1019.8  24.3  23.1 999.0 99.0
98 01 05 04  80 14.3 15.7 99.00 99.00 99.00 999 1019.6  24.2  23.5 999.0 99.0
98 01 05 05  79 12.8 14.0 99.00 99.00 99.00 999 1019.6  24.1  23.6 999.0 99.0
98 01 05 06  87 13.5 14.3 99.00 99.00 99.00 999 1018.9  24.0  23.6 999.0 99.0
98 01 05 07  92 12.9 14.1 99.00 99.00 99.00 999 1018.9  24.0  23.6 999.0 99.0
98 01 05 08  81 12.3 13.1 99.00 99.00 99.00 999 1018.4  23.8  23.7 999.0 99.0
98 01 05 09  83 11.7 12.2 99.00 99.00 99.00 999 1018.1  23.8  23.6 999.0 99.0
98 01 05 10  81 11.7 12.9 99.00 99.00 99.00 999 1018.2  23.9  23.5 999.0 99.0
98 01 05 11  76 11.0 11.7 99.00 99.00 99.00 999 1018.5  23.9  23.5 999.0 99.0
98 01 05 12  75  9.7 10.6 99.00 99.00 99.00 999 1018.8  24.0  23.5 999.0 99.0
98 01 05 13  88  9.7 10.6 99.00 99.00 99.00 999 1019.5  24.1  23.5 999.0 99.0
98 01 05 14  80  9.4 10.2 99.00 99.00 99.00 999 1020.3  24.1  23.5 999.0 99.0
98 01 05 15  77 10.7 11.8 99.00 99.00 99.00 999 1020.6  24.2  23.6 999.0 99.0
98 01 05 16  80 10.2 11.0 99.00 99.00 99.00 999 1020.3  24.4  23.4 999.0 99.0
98 01 05 17  80 10.7 11.2 99.00 99.00 99.00 999 1019.5  24.4  23.3 999.0 99.0
98 01 05 18  75 10.3 11.3 99.00 99.00 99.00 999 1018.5  24.4  23.3 999.0 99.0
98 01 05 19  73  9.5 10.8 99.00 99.00 99.00 999 1017.8  24.4  23.3 999.0 99.0
98 01 05 20  79 10.8 11.7 99.00 99.00 99.00 999 1017.1  24.4  23.3 999.0 99.0
98 01 05 21  78 10.2 10.9 99.00 99.00 99.00 999 1017.4  24.4  23.2 999.0 99.0
98 01 05 22  72  9.9 10.9 99.00 99.00 99.00 999 1017.3  24.3  22.5 999.0 99.0
98 01 05 23  69 10.0 10.8 99.00 99.00 99.00 999 1017.7  24.3  22.5 999.0 99.0
98 01 06 00  79 10.5 11.5 99.00 99.00 99.00 999 1017.9  24.3  22.2 999.0 99.0
98 01 06 01  70 11.8 12.8 99.00 99.00 99.00 999 1018.4  23.8  22.0 999.0 99.0
98 01 06 02  79 12.8 13.6 99.00 99.00 99.00 999 1018.6  24.1  22.3 999.0 99.0
98 01 06 03  84 12.9 13.7 99.00 99.00 99.00 999 1018.7  23.8  22.6 999.0 99.0
98 01 06 04  86  9.6 10.6 99.00 99.00 99.00 999 1018.8  24.0  21.7 999.0 99.0
98 01 06 05  93 10.0 10.7 99.00 99.00 99.00 999 1018.3  24.2  21.6 999.0 99.0
98 01 06 06 111  8.0  8.6 99.00 99.00 99.00 999 1017.8  24.0  23.1 999.0 99.0
98 01 06 07 113  6.7  6.9 99.00 99.00 99.00 999 1017.4  24.5  23.5 999.0 99.0
98 01 06 08 108 10.1 11.1 99.00 99.00 99.00 999 1017.0  24.7  23.6 999.0 99.0
98 01 06 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 06 10 109 11.6 12.1 99.00 99.00 99.00 999 1016.9  24.5  23.6 999.0 99.0
98 01 06 11 107 12.4 13.2 99.00 99.00 99.00 999 1017.4  24.6  23.5 999.0 99.0
98 01 06 12 106 10.3 11.4 99.00 99.00 99.00 999 1017.7  24.0  23.2 999.0 99.0
98 01 06 13 125 10.3 10.9 99.00 99.00 99.00 999 1017.9  24.7  23.3 999.0 99.0
98 01 06 14 129  8.6  9.5 99.00 99.00 99.00 999 1018.3  25.0  23.6 999.0 99.0
98 01 06 15 110  9.9 10.6 99.00 99.00 99.00 999 1019.0  25.2  23.8 999.0 99.0
98 01 06 16  90 11.9 12.8 99.00 99.00 99.00 999 1019.1  24.6  23.9 999.0 99.0
98 01 06 17 103  9.6 11.3 99.00 99.00 99.00 999 1018.6  24.9  23.9 999.0 99.0
98 01 06 18 103 10.7 11.9 99.00 99.00 99.00 999 1017.6  25.0  23.7 999.0 99.0
98 01 06 19  99 11.4 12.0 99.00 99.00 99.00 999 1016.6  24.8  23.7 999.0 99.0
98 01 06 20 106  9.3 10.1 99.00 99.00 99.00 999 1016.2  25.0  23.5 999.0 99.0
98 01 06 21 104  9.9 10.9 99.00 99.00 99.00 999 1016.0  24.9  23.5 999.0 99.0
98 01 06 22 109 10.5 11.5 99.00 99.00 99.00 999 1015.8  24.9  23.6 999.0 99.0
98 01 06 23 109  8.6  9.2 99.00 99.00 99.00 999 1016.1  24.8  23.4 999.0 99.0
98 01 07 00 107  8.2  9.0 99.00 99.00 99.00 999 1016.0  24.8  23.7 999.0 99.0
98 01 07 01 111  8.3  9.0 99.00 99.00 99.00 999 1016.5  25.0  23.5 999.0 99.0
98 01 07 02 107  9.3 10.7 99.00 99.00 99.00 999 1016.6  24.9  23.5 999.0 99.0
98 01 07 03 109 11.8 12.6 99.00 99.00 99.00 999 1016.3  24.7  23.5 999.0 99.0
98 01 07 04 114 12.6 13.2 99.00 99.00 99.00 999 1015.9  24.7  23.6 999.0 99.0
98 01 07 05 117 13.9 14.7 99.00 99.00 99.00 999 1015.6  24.6  23.4 999.0 99.0
98 01 07 06 115 12.8 13.8 99.00 99.00 99.00 999 1015.5  24.6  23.5 999.0 99.0
98 01 07 07 117 13.1 14.0 99.00 99.00 99.00 999 1015.0  24.5  23.4 999.0 99.0
98 01 07 08 112 13.6 14.1 99.00 99.00 99.00 999 1014.5  24.5  23.6 999.0 99.0
98 01 07 09 117 14.1 15.4 99.00 99.00 99.00 999 1013.8  24.5  23.6 999.0 99.0
98 01 07 10 124 14.2 15.5 99.00 99.00 99.00 999 1013.8  24.5  23.7 999.0 99.0
98 01 07 11 121 14.6 16.8 99.00 99.00 99.00 999 1013.8  24.6  23.6 999.0 99.0
98 01 07 12 121 14.7 15.8 99.00 99.00 99.00 999 1014.2  24.7  23.6 999.0 99.0
98 01 07 13 123 15.0 16.3 99.00 99.00 99.00 999 1014.4  24.8  23.5 999.0 99.0
98 01 07 14 129 14.7 15.9 99.00 99.00 99.00 999 1015.1  24.9  23.6 999.0 99.0
98 01 07 15 132 14.2 15.5 99.00 99.00 99.00 999 1015.8  25.1  23.7 999.0 99.0
98 01 07 16 132 13.1 14.2 99.00 99.00 99.00 999 1015.5  25.1  23.8 999.0 99.0
98 01 07 17 137 13.6 14.7 99.00 99.00 99.00 999 1014.6  25.0  23.8 999.0 99.0
98 01 07 18 140 14.0 14.9 99.00 99.00 99.00 999 1013.8  25.0  23.9 999.0 99.0
98 01 07 19 141 14.2 15.0 99.00 99.00 99.00 999 1013.0  25.0  23.8 999.0 99.0
98 01 07 20 141 11.3 12.6 99.00 99.00 99.00 999 1013.0  25.0  23.7 999.0 99.0
98 01 07 21 135 12.8 13.8 99.00 99.00 99.00 999 1012.4  25.0  23.7 999.0 99.0
98 01 07 22 144 12.6 13.3 99.00 99.00 99.00 999 1012.8  25.0  23.9 999.0 99.0
98 01 07 23 140 11.7 13.2 99.00 99.00 99.00 999 1012.9  25.0  23.9 999.0 99.0
98 01 08 00 138 11.5 12.6 99.00 99.00 99.00 999 1012.9  24.9  23.9 999.0 99.0
98 01 08 01 137 12.2 13.1 99.00 99.00 99.00 999 1013.3  25.0  23.8 999.0 99.0
98 01 08 02 135 13.6 14.3 99.00 99.00 99.00 999 1013.2  25.0  23.8 999.0 99.0
98 01 08 03 142 15.1 16.2 99.00 99.00 99.00 999 1013.2  25.0  23.8 999.0 99.0
98 01 08 04 139 15.2 17.1 99.00 99.00 99.00 999 1013.0  25.1  23.8 999.0 99.0
98 01 08 05 144 15.3 16.9 99.00 99.00 99.00 999 1012.7  25.1  23.7 999.0 99.0
98 01 08 06 149 15.2 15.9 99.00 99.00 99.00 999 1012.5  25.1  23.7 999.0 99.0
98 01 08 07 149 14.3 14.9 99.00 99.00 99.00 999 1012.5  25.1  23.7 999.0 99.0
98 01 08 08 153 11.5 12.4 99.00 99.00 99.00 999 1012.6  25.0  23.8 999.0 99.0
98 01 08 09 154 11.1 12.1 99.00 99.00 99.00 999 1012.4  25.1  23.8 999.0 99.0
98 01 08 10 151 12.1 13.0 99.00 99.00 99.00 999 1012.2  25.0  23.8 999.0 99.0
98 01 08 11 157 11.8 12.9 99.00 99.00 99.00 999 1012.5  25.0  23.8 999.0 99.0
98 01 08 12 162 11.7 13.4 99.00 99.00 99.00 999 1013.1  25.1  23.7 999.0 99.0
98 01 08 13 156 11.6 12.5 99.00 99.00 99.00 999 1013.2  25.4  23.6 999.0 99.0
98 01 08 14 167 11.3 11.9 99.00 99.00 99.00 999 1014.1  25.9  23.9 999.0 99.0
98 01 08 15 164 11.6 12.8 99.00 99.00 99.00 999 1014.5  26.0  23.9 999.0 99.0
98 01 08 16 165 12.3 13.3 99.00 99.00 99.00 999 1013.7  26.2  24.0 999.0 99.0
98 01 08 17 162 12.5 13.8 99.00 99.00 99.00 999 1012.5  26.1  24.1 999.0 99.0
98 01 08 18 161 12.7 13.5 99.00 99.00 99.00 999 1011.8  25.8  24.2 999.0 99.0
98 01 08 19 164 12.5 13.3 99.00 99.00 99.00 999 1011.4  25.5  24.1 999.0 99.0
98 01 08 20 176 10.3 11.2 99.00 99.00 99.00 999 1011.5  25.4  24.1 999.0 99.0
98 01 08 21 179  9.5 10.0 99.00 99.00 99.00 999 1011.8  25.2  24.0 999.0 99.0
98 01 08 22 180  8.5  9.2 99.00 99.00 99.00 999 1012.0  25.0  24.0 999.0 99.0
98 01 08 23 171  8.3  8.5 99.00 99.00 99.00 999 1012.2  24.8  23.9 999.0 99.0
98 01 09 00 162  9.8 10.2 99.00 99.00 99.00 999 1012.1  24.8  23.8 999.0 99.0
98 01 09 01 165  8.9  9.4 99.00 99.00 99.00 999 1012.6  24.8  23.9 999.0 99.0
98 01 09 02 270 13.5 14.6 99.00 99.00 99.00 999 1013.4  22.0  23.9 999.0 99.0
98 01 09 03 236  6.7  7.5 99.00 99.00 99.00 999 1013.9  21.8  24.1 999.0 99.0
98 01 09 04 196  4.8  5.4 99.00 99.00 99.00 999 1014.4  23.2  24.0 999.0 99.0
98 01 09 05 168  5.3  5.5 99.00 99.00 99.00 999 1014.5  23.2  23.9 999.0 99.0
98 01 09 06 213  4.6  4.9 99.00 99.00 99.00 999 1014.2  23.4  23.9 999.0 99.0
98 01 09 07 231  3.5  3.7 99.00 99.00 99.00 999 1014.0  23.2  23.9 999.0 99.0
98 01 09 08 220  3.4  3.7 99.00 99.00 99.00 999 1014.4  23.2  23.8 999.0 99.0
98 01 09 09 278  4.5  4.8 99.00 99.00 99.00 999 1014.5  22.8  23.8 999.0 99.0
98 01 09 10 291  3.5  4.1 99.00 99.00 99.00 999 1014.7  22.5  23.8 999.0 99.0
98 01 09 11 284  3.2  3.3 99.00 99.00 99.00 999 1015.2  22.6  23.8 999.0 99.0
98 01 09 12 277  2.2  2.4 99.00 99.00 99.00 999 1015.6  22.5  23.8 999.0 99.0
98 01 09 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 01 09 14 354  3.5  3.8 99.00 99.00 99.00 999 1017.0  22.7  23.8 999.0 99.0
98 01 09 15 354  3.1  3.6 99.00 99.00 99.00 999 1017.8  22.8  23.8 999.0 99.0
98 01 09 16 344  3.1  3.4 99.00 99.00 99.00 999 1017.9  23.0  23.9 999.0 99.0
98 01 09 17 353  4.2  4.5 99.00 99.00 99.00 999 1017.5  23.0  23.9 999.0 99.0
98 01 09 18  22  4.0  4.3 99.00 99.00 99.00 999 1016.6  23.4  23.9 999.0 99.0
98 01 09 19  18  4.0  4.4 99.00 99.00 99.00 999 1016.1  23.7  24.1 999.0 99.0
98 01 09 20  17  5.0  5.3 99.00 99.00 99.00 999 1015.7  23.9  24.0 999.0 99.0
98 01 09 21  41  5.5  5.9 99.00 99.00 99.00 999 1016.2  24.1  23.9 999.0 99.0
98 01 09 22  48  5.3  6.0 99.00 99.00 99.00 999 1016.8  24.2  23.9 999.0 99.0
98 01 09 23  47  5.5  6.4 99.00 99.00 99.00 999 1016.9  24.3  23.9 999.0 99.0
98 01 10 00  73  7.2  7.7 99.00 99.00 99.00 999 1017.3  24.2  23.9 999.0 99.0
98 01 10 01  60  6.5  6.8 99.00 99.00 99.00 999 1017.9  24.2  23.9 999.0 99.0
98 01 10 02  57  4.2  4.4 99.00 99.00 99.00 999 1018.4  24.0  23.9 999.0 99.0
98 01 10 03  63  4.7  5.1 99.00 99.00 99.00 999 1018.6  23.9  23.9 999.0 99.0
98 01 10 04  64  4.9  5.3 99.00 99.00 99.00 999 1018.6  23.8  24.0 999.0 99.0
98 01 10 05  64  5.0  5.2 99.00 99.00 99.00 999 1018.4  23.5  24.0 999.0 99.0
98 01 10 06  47  4.9  5.5 99.00 99.00 99.00 999 1018.1  23.7  24.0 999.0 99.0
98 01 10 07 325  5.8  6.1 99.00 99.00 99.00 999 1018.3  22.1  24.0 999.0 99.0
98 01 10 08 338  5.4  5.9 99.00 99.00 99.00 999 1018.2  21.6  24.0 999.0 99.0
98 01 10 09 334  5.4  5.8 99.00 99.00 99.00 999 1018.3  21.5  24.0 999.0 99.0
98 01 10 10 333  7.4  7.9 99.00 99.00 99.00 999 1018.3  20.5  23.9 999.0 99.0
98 01 10 11 352  7.6  8.1 99.00 99.00 99.00 999 1018.7  20.6  23.9 999.0 99.0
98 01 10 12 344  8.4  9.0 99.00 99.00 99.00 999 1019.1  20.3  23.9 999.0 99.0
98 01 10 13 340  9.7 10.8 99.00 99.00 99.00 999 1019.9  20.4  23.9 999.0 99.0
98 01 10 14 349  9.6 10.6 99.00 99.00 99.00 999 1020.4  20.6  23.9 999.0 99.0
98 01 10 15 357 11.1 12.2 99.00 99.00 99.00 999 1021.1  21.1  23.8 999.0 99.0
98 01 10 16   2  9.5 10.4 99.00 99.00 99.00 999 1020.8  21.5  23.8 999.0 99.0
98 01 10 17 356  9.6 11.3 99.00 99.00 99.00 999 1020.2  22.1  23.9 999.0 99.0
98 01 10 18 360 10.4 11.1 99.00 99.00 99.00 999 1019.4  21.8  23.9 999.0 99.0
98 01 10 19   6 10.5 11.2 99.00 99.00 99.00 999 1018.8  22.0  23.9 999.0 99.0
98 01 10 20 360 11.3 11.9 99.00 99.00 99.00 999 1018.9  21.8  23.9 999.0 99.0
98 01 10 21  14  9.5 10.6 99.00 99.00 99.00 999 1018.6  22.1  24.2 999.0 99.0
98 01 10 22   7  9.4 10.1 99.00 99.00 99.00 999 1019.2  22.3  24.2 999.0 99.0
98 01 10 23  11  9.6 10.5 99.00 99.00 99.00 999 1019.3  22.5  24.2 999.0 99.0
98 01 11 00   7  9.5 10.7 99.00 99.00 99.00 999 1019.5  22.1  24.2 999.0 99.0
98 01 11 01   9  9.0 10.0 99.00 99.00 99.00 999 1019.8  22.4  24.1 999.0 99.0
98 01 11 02 346  8.1  8.6 99.00 99.00 99.00 999 1020.1  21.8  24.2 999.0 99.0
98 01 11 03 351  7.2  7.6 99.00 99.00 99.00 999 1020.2  21.8  24.0 999.0 99.0
98 01 11 04  33  6.8  7.6 99.00 99.00 99.00 999 1019.8  22.9  23.9 999.0 99.0
98 01 11 05  16  6.1  6.6 99.00 99.00 99.00 999 1019.8  22.9  23.6 999.0 99.0
98 01 11 06  11  5.9  6.7 99.00 99.00 99.00 999 1019.4  22.9  23.5 999.0 99.0
98 01 11 07 344  5.4  5.8 99.00 99.00 99.00 999 1019.2  20.9  23.5 999.0 99.0
98 01 11 08 353  5.6  6.0 99.00 99.00 99.00 999 1018.7  21.0  23.5 999.0 99.0
98 01 11 09 349  6.2  6.7 99.00 99.00 99.00 999 1018.6  20.2  23.5 999.0 99.0
98 01 11 10 340  5.8  6.2 99.00 99.00 99.00 999 1018.6  20.0  24.1 999.0 99.0
98 01 11 11 341  6.2  6.5 99.00 99.00 99.00 999 1018.5  20.0  24.2 999.0 99.0
98 01 11 12 342  7.3  7.9 99.00 99.00 99.00 999 1019.2  19.8  24.2 999.0 99.0
98 01 11 13 352  6.6  7.1 99.00 99.00 99.00 999 1019.5  20.0  24.1 999.0 99.0
98 01 11 14 343  6.1  6.6 99.00 99.00 99.00 999 1020.4  20.1  24.0 999.0 99.0
98 01 11 15 348  6.0  6.5 99.00 99.00 99.00 999 1021.0  20.6  24.1 999.0 99.0
98 01 11 16 354  5.9  6.7 99.00 99.00 99.00 999 1020.9  21.2  24.0 999.0 99.0
98 01 11 17   7  7.8  8.5 99.00 99.00 99.00 999 1020.2  21.9  23.9 999.0 99.0
98 01 11 18   8  7.3  7.7 99.00 99.00 99.00 999 1019.3  22.4  24.0 999.0 99.0
98 01 11 19  25  6.6  7.4 99.00 99.00 99.00 999 1018.7  22.8  23.6 999.0 99.0
98 01 11 20  23  6.8  7.8 99.00 99.00 99.00 999 1018.6  23.0  23.7 999.0 99.0
98 01 11 21  40  6.1  6.9 99.00 99.00 99.00 999 1018.7  23.1  24.2 999.0 99.0
